track type=bedGraph name="a_starr-scaled-input.dup.reverse" description="starr-scaled-input.dup.reverse"
5	212514794	212540283	0
5	212540283	212540733	8.850000381469727
5	212540733	212541845	0
5	212541845	212541915	11.800000190734863
5	212541915	212542013	29.5
5	212542013	212542208	38.349998474121094
5	212542208	212542289	20.649999618530273
5	212542289	212542412	8.850000381469727
5	212542412	212542423	11.800000190734863
5	212542423	212542850	2.950000047683716
5	212542850	212542876	5.900000095367432
5	212542876	212543015	2.950000047683716
5	212543015	212543354	8.850000381469727
5	212543354	212543386	17.700000762939453
5	212543386	212543545	14.75
5	212543545	212543643	8.850000381469727
5	212543643	212544821	0
5	212544821	212545262	11.800000190734863
5	212545262	212545460	0
5	212545460	212545792	5.900000095367432
5	212545792	212545836	8.850000381469727
5	212545836	212545974	2.950000047683716
5	212545974	212546210	5.900000095367432
5	212546210	212546374	8.850000381469727
5	212546374	212546509	5.900000095367432
5	212546509	212546670	2.950000047683716
5	212546670	212547187	0
5	212547187	212547465	2.950000047683716
5	212547465	212547584	14.75
5	212547584	212547658	11.800000190734863
5	212547658	212547917	14.75
5	212547917	212548181	2.950000047683716
5	212548181	212548215	0
5	212548215	212548768	5.900000095367432
5	212548768	212552714	0
5	212552714	212553090	5.900000095367432
5	212553090	212553197	8.850000381469727
5	212553197	212553517	2.950000047683716
5	212553517	212556306	0
5	212556306	212556642	2.950000047683716
5	212556642	212556862	5.900000095367432
5	212556862	212557161	2.950000047683716
5	212557161	212557199	0
5	212557199	212557858	2.950000047683716
5	212557858	212559183	0
5	212559183	212559609	2.950000047683716
5	212559609	212567374	0
5	212567374	212567668	5.900000095367432
5	212567668	212567874	23.600000381469727
5	212567874	212568147	17.700000762939453
5	212568147	212568256	0
5	212568256	212568516	5.900000095367432
5	212568516	212568831	8.850000381469727
5	212568831	212569060	2.950000047683716
5	212569060	212571610	0
5	212571610	212572023	17.700000762939453
5	212572023	212572050	23.600000381469727
5	212572050	212572191	5.900000095367432
5	212572191	212572388	8.850000381469727
5	212572388	212572701	2.950000047683716
5	212572701	212573351	0
5	212573351	212573734	11.800000190734863
5	212573734	212573799	0
5	212573799	212573952	5.900000095367432
5	212573952	212574329	11.800000190734863
5	212574329	212574522	5.900000095367432
5	212574522	212574672	0
5	212574672	212575335	2.950000047683716
5	212575335	212576527	0
5	212576527	212576742	2.950000047683716
5	212576742	212576955	8.850000381469727
5	212576955	212577086	14.75
5	212577086	212577328	11.800000190734863
5	212577328	212577451	5.900000095367432
5	212577451	212577679	0
5	212577679	212578130	5.900000095367432
5	212578130	212578385	0
5	212578385	212578957	5.900000095367432
5	212578957	212580266	0
5	212580266	212580613	2.950000047683716
5	212580613	212582503	0
5	212582503	212582876	5.900000095367432
5	212582876	212583358	0
5	212583358	212583409	11.800000190734863
5	212583409	212583714	14.75
5	212583714	212583817	2.950000047683716
5	212583817	212584448	0
5	212584448	212584900	2.950000047683716
5	212584900	212586525	0
5	212586525	212586989	2.950000047683716
5	212586989	212589801	0
5	212589801	212590208	8.850000381469727
5	212590208	212625668	0
5	212625668	212626935	2.950000047683716
5	212626935	212626957	0
5	212626957	212627082	2.950000047683716
5	212627082	212627499	5.900000095367432
5	212627499	212627513	2.950000047683716
5	212627513	212627618	5.900000095367432
5	212627618	212627707	11.800000190734863
5	212627707	212628014	8.850000381469727
5	212628014	212628148	5.900000095367432
5	212628148	212628668	0
5	212628668	212629101	14.75
5	212629101	212629190	0
5	212629190	212629257	5.900000095367432
5	212629257	212629591	11.800000190734863
5	212629591	212629673	5.900000095367432
5	212629673	212631124	0
5	212631124	212631445	2.950000047683716
5	212631445	212631756	14.75
5	212631756	212631975	11.800000190734863
5	212631975	212632009	0
5	212632009	212632451	11.800000190734863
5	212632451	212634099	0
5	212634099	212634708	2.950000047683716
5	212634708	212635154	0
5	212635154	212635470	8.850000381469727
5	212635470	212636188	0
5	212636188	212636732	2.950000047683716
5	212636732	212636868	0
5	212636868	212637383	11.800000190734863
5	212637383	212638354	0
5	212638354	212638800	5.900000095367432
5	212638800	212642496	0
5	212642496	212643050	2.950000047683716
5	212643050	212655467	0
5	212655467	212655897	2.950000047683716
5	212655897	212664086	0
