track type=bedGraph name="a_starr-rna.dup.reverse" description="starr-rna.dup.reverse"
5	212522679	212541786	0
5	212541786	212541845	123.33999633789062
5	212541845	212542120	132.14999389648438
5	212542120	212542289	8.8100004196167
5	212542289	212543333	0
5	212543333	212543436	17.6200008392334
5	212543436	212543481	167.38999938964844
5	212543481	212543804	149.77000427246094
5	212543804	212543848	0
5	212543848	212544117	61.66999816894531
5	212544117	212544377	79.29000091552734
5	212544377	212544601	17.6200008392334
5	212544601	212544653	35.2400016784668
5	212544653	212544674	17.6200008392334
5	212544674	212544708	114.52999877929688
5	212544708	212544716	1894.1500244140625
5	212544716	212544719	2026.300048828125
5	212544719	212544725	2237.739990234375
5	212544725	212544821	2484.419921875
5	212544821	212544838	2819.199951171875
5	212544838	212544896	2924.919921875
5	212544896	212544978	3039.449951171875
5	212544978	212545002	2942.5400390625
5	212545002	212545103	3127.550048828125
5	212545103	212545124	2995.39990234375
5	212545124	212545203	2783.9599609375
5	212545203	212545212	2766.340087890625
5	212545212	212545262	986.719970703125
5	212545262	212545266	651.9400024414062
5	212545266	212545327	695.989990234375
5	212545327	212545361	449.30999755859375
5	212545361	212545394	625.510009765625
5	212545394	212545403	643.1300048828125
5	212545403	212545441	528.5999755859375
5	212545441	212545452	572.6500244140625
5	212545452	212545460	643.1300048828125
5	212545460	212545465	836.9500122070312
5	212545465	212545469	960.2899780273438
5	212545469	212545478	854.5700073242188
5	212545478	212545492	669.5599975585938
5	212545492	212545511	1603.4200439453125
5	212545511	212545527	1638.6600341796875
5	212545527	212545546	1735.5699462890625
5	212545546	212545560	1762
5	212545560	212545588	1982.25
5	212545588	212545803	2167.260009765625
5	212545803	212545834	2123.2099609375
5	212545834	212545836	1999.8699951171875
5	212545836	212545845	1806.050048828125
5	212545845	212545852	1867.719970703125
5	212545852	212545890	1709.1400146484375
5	212545890	212545895	775.280029296875
5	212545895	212545933	740.0399780273438
5	212545933	212545976	722.4199829101562
5	212545976	212545989	502.1700134277344
5	212545989	212545990	405.260009765625
5	212545990	212545991	334.7799987792969
5	212545991	212546019	317.1600036621094
5	212546019	212546032	273.1099853515625
5	212546032	212546094	88.0999984741211
5	212546094	212546105	96.91000366210938
5	212546105	212546302	70.4800033569336
5	212546302	212546368	8.8100004196167
5	212546368	212546490	17.6200008392334
5	212546490	212546523	220.25
5	212546523	212546542	546.219970703125
5	212546542	212546714	1400.7900390625
5	212546714	212546718	1409.5999755859375
5	212546718	212546931	1400.7900390625
5	212546931	212546953	1198.1600341796875
5	212546953	212546977	334.7799987792969
5	212546977	212547190	8.8100004196167
5	212547190	212547387	61.66999816894531
5	212547387	212547632	52.86000061035156
5	212547632	212553006	0
5	212553006	212553605	8.8100004196167
5	212553605	212556515	0
5	212556515	212556975	44.04999923706055
5	212556975	212556984	88.0999984741211
5	212556984	212557449	44.04999923706055
5	212557449	212557450	52.86000061035156
5	212557450	212557474	61.66999816894531
5	212557474	212557855	17.6200008392334
5	212557855	212568404	0
5	212568404	212568812	70.4800033569336
5	212568812	212576089	0
5	212576089	212576536	44.04999923706055
5	212576536	212577418	0
5	212577418	212577432	35.2400016784668
5	212577432	212577954	70.4800033569336
5	212577954	212577975	35.2400016784668
5	212577975	212580409	0
5	212580409	212580466	3929.260009765625
5	212580466	212580485	4167.1298828125
5	212580485	212580504	4625.25
5	212580504	212580824	4739.77978515625
5	212580824	212580856	572.6500244140625
5	212580856	212580898	801.7100219726562
5	212580898	212581073	687.1799926757812
5	212581073	212581235	229.05999755859375
5	212581235	212581828	0
5	212581828	212581847	158.5800018310547
5	212581847	212582190	211.44000244140625
5	212582190	212582371	52.86000061035156
5	212582371	212583123	0
5	212583123	212583248	79.29000091552734
5	212583248	212583297	114.52999877929688
5	212583297	212583302	149.77000427246094
5	212583302	212583304	528.5999755859375
5	212583304	212583616	651.9400024414062
5	212583616	212583671	572.6500244140625
5	212583671	212583691	537.4099731445312
5	212583691	212583790	158.5800018310547
5	212583790	212583795	35.2400016784668
5	212583795	212585404	0
5	212585404	212585534	26.43000030517578
5	212585534	212585892	52.86000061035156
5	212585892	212585943	26.43000030517578
5	212585943	212586380	0
5	212586380	212586836	26.43000030517578
5	212586836	212610312	0
5	212610312	212610753	8.8100004196167
5	212610753	212616341	0
5	212616341	212616858	17.6200008392334
5	212616858	212626957	0
5	212626957	212627082	17.6200008392334
5	212627082	212627499	26.43000030517578
5	212627499	212627618	8.8100004196167
5	212627618	212627707	35.2400016784668
5	212627707	212628148	26.43000030517578
5	212628148	212628763	0
5	212628763	212629335	123.33999633789062
5	212629335	212630457	0
5	212630457	212630919	26.43000030517578
5	212630919	212631835	0
5	212631835	212632374	52.86000061035156
5	212632374	212632976	0
5	212632976	212633577	8.8100004196167
5	212633577	212634551	0
5	212634551	212634706	70.4800033569336
5	212634706	212635023	158.5800018310547
5	212635023	212635199	88.0999984741211
5	212635199	212643440	0
5	212643440	212643461	35.2400016784668
5	212643461	212643723	149.77000427246094
5	212643723	212644221	0
5	212644221	212644425	8.8100004196167
5	212644425	212648239	0
5	212648239	212648711	8.8100004196167
5	212648711	212649312	0
5	212649312	212649804	8.8100004196167
5	212649804	212651477	0
5	212651477	212651517	8.8100004196167
5	212651517	212651537	17.6200008392334
5	212651537	212651894	44.04999923706055
5	212651894	212651955	35.2400016784668
5	212651955	212652022	26.43000030517578
5	212652022	212656562	0
5	212656562	212657047	17.6200008392334
5	212657047	212671305	0
